datetime,humidity,pressure,temperature,weather_description,wind_speed,,,,
2012-10-01 13:00:00,88,1013,291.87,mist,0,,,,
2012-10-01 14:00:00,88,1013,291.868185522,sky is clear,0,,,,
2012-10-01 15:00:00,88,1013,291.862844459,sky is clear,0,,,,
2012-10-01 16:00:00,88,1013,291.857503395,sky is clear,0,,,,
2012-10-01 17:00:00,88,1013,291.852162332,sky is clear,0,,,,
2012-10-01 18:00:00,88,1013,291.846821268,sky is clear,0,,,,
2012-10-01 19:00:00,88,1013,291.841480205,sky is clear,0,,,,
2012-10-01 20:00:00,88,1013,291.836139142,sky is clear,0,,,,
2012-10-01 21:00:00,88,1013,291.830798078,sky is clear,0,,,,
2012-10-01 22:00:00,88,1013,291.825457015,sky is clear,0,,,,
2012-10-01 23:00:00,88,1013,291.820115951,sky is clear,0,,,,
2012-10-02 00:00:00,88,1013,291.814774888,sky is clear,0,,,,
2012-10-02 01:00:00,88,1013,291.809433824,sky is clear,0,,,,
2012-10-02 02:00:00,88,1013,291.804092761,sky is clear,0,,,,
2012-10-02 03:00:00,88,1013,291.798751698,sky is clear,0,,,,
2012-10-02 04:00:00,88,1013,291.793410634,sky is clear,0,,,,
2012-10-02 05:00:00,88,1013,291.788069571,sky is clear,0,,,,
2012-10-02 06:00:00,88,1013,291.782728507,sky is clear,0,,,,
2012-10-02 07:00:00,88,1013,291.777387444,sky is clear,0,,,,
2012-10-02 08:00:00,88,1013,291.772046381,sky is clear,0,,,,
2012-10-02 09:00:00,88,1013,291.766705317,sky is clear,0,,,,
2012-10-02 10:00:00,88,1013,291.761364254,sky is clear,0,,,,
2012-10-02 11:00:00,88,1013,291.75602319,sky is clear,0,,,,
2012-10-02 12:00:00,88,1013,291.750682127,sky is clear,0,,,,
2012-10-02 13:00:00,88,1013,291.745341063,sky is clear,0,,,,
2012-10-02 14:00:00,88,1013,291.74,mist,0,,,,
2012-10-02 15:00:00,88,1013,293.97,fog,0,,,,
2012-10-02 16:00:00,23,1014,295.59,sky is clear,0,,,,
2012-10-02 17:00:00,19,1014,297.93,sky is clear,1,,,,
2012-10-02 18:00:00,24,1013,303.83,sky is clear,0,,,,
2012-10-02 19:00:00,15,1013,305.03,sky is clear,1,,,,
2012-10-02 20:00:00,12,1012,306.12,sky is clear,1,,,,
2012-10-02 21:00:00,14,1012,307.66,sky is clear,2,,,,
2012-10-02 22:00:00,22,1011,307.71,sky is clear,3,,,,
2012-10-02 23:00:00,21,1009,306.87,sky is clear,1,,,,
2012-10-03 00:00:00,27,1009,305.7,sky is clear,2,,,,
2012-10-03 01:00:00,42,1009,303.69,sky is clear,2,,,,
2012-10-03 02:00:00,54,1009,302.02,sky is clear,1,,,,
2012-10-03 03:00:00,57,1009,300.42,sky is clear,0,,,,
2012-10-03 04:00:00,60,1009,299.64,sky is clear,0,,,,
2012-10-03 05:00:00,53,1010,299.62,sky is clear,0,,,,
2012-10-03 06:00:00,60,1010,296.38,sky is clear,0,,,,
2012-10-03 07:00:00,60,1010,295.2,sky is clear,0,,,,
2012-10-03 08:00:00,24,1011,295.2,sky is clear,0,,,,
2012-10-03 09:00:00,53,1010,294.66,sky is clear,0,,,,
2012-10-03 10:00:00,56,1010,294.22,sky is clear,0,,,,
2012-10-03 11:00:00,26,1011,293.86,sky is clear,0,,,,
2012-10-03 12:00:00,45,1010,293.235,sky is clear,0,,,,
2012-10-03 13:00:00,64,1010,292.61,sky is clear,0,,,,
2012-10-03 14:00:00,64,1010,292.44,fog,0,,,,
2012-10-03 15:00:00,56,1010,295.15,sky is clear,0,,,,
2012-10-03 16:00:00,49,1010,297.86,sky is clear,0,,,,
2012-10-03 17:00:00,42,1011,300.57,sky is clear,0,,,,
2012-10-03 18:00:00,24,1011,303.11,sky is clear,0,,,,
2012-10-03 19:00:00,21,1011,304.07,sky is clear,0,,,,
2012-10-03 20:00:00,38,1010,304.01,sky is clear,0,,,,
2012-10-03 21:00:00,33,1009,304.76,sky is clear,4,,,,
2012-10-03 22:00:00,34,1009,304.18,sky is clear,3,,,,
2012-10-03 23:00:00,35,1009,303.6,sky is clear,1,,,,
2012-10-04 00:00:00,35,1009,302.31,sky is clear,1,,,,
2012-10-04 01:00:00,39,1009,300.72,sky is clear,1,,,,
2012-10-04 02:00:00,47,1009,299.11,sky is clear,0,,,,
2012-10-04 03:00:00,60,1009,297.84,sky is clear,0,,,,
2012-10-04 04:00:00,69,1010,296.17,sky is clear,0,,,,
2012-10-04 05:00:00,69,1011,294.99,sky is clear,0,,,,
2012-10-04 06:00:00,73,1011,294.18,sky is clear,0,,,,
2012-10-04 07:00:00,57,1012,293.97,sky is clear,1,,,,
2012-10-04 08:00:00,77,1012,293.13,sky is clear,0,,,,
2012-10-04 09:00:00,66,1012,292.96,sky is clear,0,,,,
2012-10-04 10:00:00,82,1012,292.28,fog,0,,,,
2012-10-04 11:00:00,82,1012,291.78,mist,0,,,,
2012-10-04 12:00:00,82,1012,291.46,fog,0,,,,
2012-10-04 13:00:00,82,1013,291.35,mist,0,,,,
2012-10-04 14:00:00,82,1014,291.32,mist,0,,,,
2012-10-04 15:00:00,93,1014,292.95,fog,0,,,,
2012-10-04 16:00:00,88,1015,294.17,haze,0,,,,
2012-10-04 17:00:00,73,1015,296.46,mist,0,,,,
2012-10-04 18:00:00,61,1015,298.03,mist,2,,,,
2012-10-04 19:00:00,54,1015,299.04,haze,0,,,,
2012-10-04 20:00:00,54,1014,299.86,haze,0,,,,
2012-10-04 21:00:00,57,1014,300.01,haze,0,,,,
2012-10-04 22:00:00,57,1014,300.41,haze,0,,,,
2012-10-04 23:00:00,60,1014,299.45,haze,1,,,,
2012-10-05 00:00:00,50,1014,298.36,haze,0,,,,
2012-10-05 01:00:00,60,1014,297.33,sky is clear,1,,,,
2012-10-05 02:00:00,77,1015,295.26,sky is clear,1,,,,
2012-10-05 03:00:00,88,1015,294.26,few clouds,1,,,,
2012-10-05 04:00:00,88,1016,293.47,few clouds,0,,,,
2012-10-05 05:00:00,82,1016,292.57,overcast clouds,1,,,,
2012-10-05 06:00:00,82,1017,291.04,scattered clouds,1,,,,
2012-10-05 07:00:00,81,,290.005,scattered clouds,3,,,,
2012-10-05 08:00:00,81,,288.97,sky is clear,5,,,,
2012-10-05 09:00:00,81,,289.275,broken clouds,2,,,,
2012-10-05 10:00:00,82,1017,289.58,broken clouds,0,,,,
2012-10-05 11:00:00,88,1017,289.67,overcast clouds,0,,,,
2012-10-05 12:00:00,77,1017,289.82,mist,0,,,,
2012-10-05 13:00:00,77,1018,290.25,mist,0,,,,
2012-10-05 14:00:00,72,1018,290.41,mist,0,,,,
2012-10-05 15:00:00,72,1019,290.65,haze,0,,,,
2012-10-05 16:00:00,64,1019,291.79,haze,0,,,,
2012-10-05 17:00:00,64,1020,292.51,haze,0,,,,
2012-10-05 18:00:00,63,1019,294.04,sky is clear,0,,,,
2012-10-05 19:00:00,55,1019,294.87,sky is clear,0,,,,
2012-10-05 20:00:00,49,1018,295.73,sky is clear,0,,,,
2012-10-05 21:00:00,41,1017,296.69,sky is clear,1,,,,
2012-10-05 22:00:00,52,1017,297.41,sky is clear,2,,,,
2012-10-05 23:00:00,60,1018,296.8,sky is clear,4,,,,
2012-10-06 00:00:00,60,1017,295.93,sky is clear,1,,,,
2012-10-06 01:00:00,64,1017,294.82,sky is clear,1,,,,
2012-10-06 02:00:00,76,1017,293.71,sky is clear,1,,,,
2012-10-06 03:00:00,82,1018,292.25,sky is clear,0,,,,
2012-10-06 04:00:00,82,1018,291.86,sky is clear,0,,,,
2012-10-06 05:00:00,82,1018,291.2,sky is clear,0,,,,
2012-10-06 06:00:00,82,1018,290.2,sky is clear,0,,,,
2012-10-06 07:00:00,90,1018,290.1,sky is clear,0,,,,
2012-10-06 08:00:00,89,1018,289.57,few clouds,0,,,,
2012-10-06 09:00:00,88,1018,289.04,scattered clouds,0,,,,
2012-10-06 10:00:00,88,1018,288.99,few clouds,0,,,,
2012-10-06 11:00:00,88,1017,288.99,broken clouds,0,,,,
2012-10-06 12:00:00,94,1017,288.99,sky is clear,0,,,,
2012-10-06 13:00:00,77,1017,289.17,overcast clouds,1,,,,
2012-10-06 14:00:00,94,1018,289.3,sky is clear,0,,,,
2012-10-06 15:00:00,82,1018,290.06,mist,0,,,,
2012-10-06 16:00:00,72,1018,290.96,mist,0,,,,
2012-10-06 17:00:00,72,1018,292.28,mist,1,,,,
2012-10-06 18:00:00,64,1017,294.72,mist,0,,,,
2012-10-06 19:00:00,56,1017,296.06,haze,1,,,,
2012-10-06 20:00:00,50,1016,296.93,mist,0,,,,
2012-10-06 21:00:00,57,1015,297.14,sky is clear,2,,,,
2012-10-06 22:00:00,56,1015,297.31,sky is clear,0,,,,
2012-10-06 23:00:00,56,1014,297.27,sky is clear,0,,,,
2012-10-07 00:00:00,56,1014,296.53,sky is clear,1,,,,
2012-10-07 01:00:00,64,1014,295.2,sky is clear,0,,,,
2012-10-07 02:00:00,68,1014,293.86,sky is clear,0,,,,
2012-10-07 03:00:00,77,1014,293.28,sky is clear,0,,,,
2012-10-07 04:00:00,82,1014,292.36,sky is clear,0,,,,
2012-10-07 05:00:00,82,1015,291.6,sky is clear,0,,,,
2012-10-07 06:00:00,88,,290.98,sky is clear,1,,,,
2012-10-07 07:00:00,94,,290.36,sky is clear,2,,,,
2012-10-07 08:00:00,100,,289.74,sky is clear,3,,,,
2012-10-07 09:00:00,82,1015,289.67,sky is clear,0,,,,
2012-10-07 10:00:00,82,1014,289.28,sky is clear,0,,,,
2012-10-07 11:00:00,93,1014,288.95,sky is clear,0,,,,
2012-10-07 12:00:00,88,1014,289.06,mist,0,,,,
2012-10-07 13:00:00,82,1014,288.67,few clouds,0,,,,
2012-10-07 14:00:00,88,1014,288.92,fog,0,,,,
2012-10-07 15:00:00,77,1015,289.88,mist,0,,,,
2012-10-07 16:00:00,82,1015,291.75,mist,0,,,,
2012-10-07 17:00:00,68,1015,294.55,haze,0,,,,
2012-10-07 18:00:00,64,1014,296.13,sky is clear,0,,,,
2012-10-07 19:00:00,53,1014,297.4,sky is clear,0,,,,
2012-10-07 20:00:00,50,1013,298.21,sky is clear,0,,,,
2012-10-07 21:00:00,56,1012,298.01,sky is clear,2,,,,
2012-10-07 22:00:00,57,1012,297.94,sky is clear,1,,,,
2012-10-07 23:00:00,57,1012,297.96,sky is clear,0,,,,
2012-10-08 00:00:00,56,1012,297.06,sky is clear,0,,,,
2012-10-08 01:00:00,68,1012,296.45,sky is clear,2,,,,
2012-10-08 02:00:00,68,1012,295.11,sky is clear,0,,,,
2012-10-08 03:00:00,73,1012,294.27,sky is clear,0,,,,
2012-10-08 04:00:00,73,1012,293.73,sky is clear,0,,,,
2012-10-08 05:00:00,73,1013,292.96,sky is clear,0,,,,
2012-10-08 06:00:00,73,1013,292.81,sky is clear,0,,,,
2012-10-08 07:00:00,77,1013,292.29,sky is clear,0,,,,
2012-10-08 08:00:00,77,1013,292.1,sky is clear,0,,,,
2012-10-08 09:00:00,82,1013,291.55,sky is clear,0,,,,
2012-10-08 10:00:00,88,1012,291.16,sky is clear,1,,,,
2012-10-08 11:00:00,88,1012,290.93,few clouds,0,,,,
2012-10-08 12:00:00,88,1012,290.14,sky is clear,0,,,,
2012-10-08 13:00:00,88,1012,290.1,sky is clear,0,,,,
2012-10-08 14:00:00,88,1013,290.27,sky is clear,0,,,,
2012-10-08 15:00:00,88,1013,290.83,sky is clear,0,,,,
2012-10-08 16:00:00,77,1014,293.54,sky is clear,0,,,,
2012-10-08 17:00:00,73,1014,294.48,scattered clouds,1,,,,
2012-10-08 18:00:00,64,1013,296.44,sky is clear,0,,,,
2012-10-08 19:00:00,61,1013,296.83,sky is clear,1,,,,
2012-10-08 20:00:00,60,1012,297.66,sky is clear,2,,,,
2012-10-08 21:00:00,54,1012,297.68,sky is clear,0,,,,
2012-10-08 22:00:00,57,1012,297.91,sky is clear,0,,,,
2012-10-08 23:00:00,64,1012,297.75,sky is clear,0,,,,
2012-10-09 00:00:00,64,1012,296.56,sky is clear,2,,,,
2012-10-09 01:00:00,68,1012,295.49,sky is clear,1,,,,
2012-10-09 02:00:00,73,1012,294.31,sky is clear,1,,,,
2012-10-09 03:00:00,77,1013,293.5,sky is clear,0,,,,
2012-10-09 04:00:00,82,1013,292.92,sky is clear,0,,,,
2012-10-09 05:00:00,82,1013,291.64,sky is clear,0,,,,
2012-10-09 06:00:00,82,1013,291.16,sky is clear,0,,,,
2012-10-09 07:00:00,82,1013,291.48,sky is clear,0,,,,
2012-10-09 08:00:00,85,1013,290.295,sky is clear,0,,,,
2012-10-09 09:00:00,88,1014,289.11,sky is clear,0,,,,
2012-10-09 10:00:00,88,1014,288.82,sky is clear,1,,,,
2012-10-09 11:00:00,88,1014,288.58,sky is clear,1,,,,
2012-10-09 12:00:00,88,1014,288.58,sky is clear,0,,,,
2012-10-09 13:00:00,88,1014,288.71,sky is clear,0,,,,
2012-10-09 14:00:00,88,1014,289.19,haze,0,,,,
2012-10-09 15:00:00,82,1015,289.85,mist,0,,,,
2012-10-09 16:00:00,77,1015,291.25,mist,2,,,,
2012-10-09 17:00:00,82,1016,291.74,haze,1,,,,
2012-10-09 18:00:00,72,1015,293.93,sky is clear,1,,,,
2012-10-09 19:00:00,68,1015,295.07,sky is clear,2,,,,
2012-10-09 20:00:00,60,1015,296.15,scattered clouds,0,,,,
2012-10-09 21:00:00,51,1013,296.65,sky is clear,2,,,,
2012-10-09 22:00:00,57,1013,297.03,sky is clear,2,,,,
2012-10-09 23:00:00,57,1013,296.55,sky is clear,2,,,,
2012-10-10 00:00:00,64,1013,295.55,sky is clear,2,,,,
2012-10-10 01:00:00,68,1014,294.5,sky is clear,1,,,,
2012-10-10 02:00:00,68,1014,293.08,sky is clear,2,,,,
2012-10-10 03:00:00,72,1014,292.32,sky is clear,0,,,,
2012-10-10 04:00:00,77,1014,291.7,sky is clear,0,,,,
2012-10-10 05:00:00,77,1015,290.98,sky is clear,0,,,,
2012-10-10 06:00:00,72,1015,289.54,sky is clear,0,,,,
2012-10-10 07:00:00,82,1015,288.68,sky is clear,0,,,,
2012-10-10 08:00:00,82,1015,288.51,sky is clear,1,,,,
2012-10-10 09:00:00,86,1014,287.786666667,sky is clear,1,,,,
2012-10-10 10:00:00,90,1014,287.063333333,sky is clear,0,,,,
2012-10-10 11:00:00,95,1014,286.34,sky is clear,0,,,,
2012-10-10 12:00:00,82,1014,287.28,sky is clear,0,,,,
2012-10-10 13:00:00,82,1015,287.53,sky is clear,0,,,,
2012-10-10 14:00:00,77,1015,288.25,overcast clouds,0,,,,
2012-10-10 15:00:00,91,1016,288.83,sky is clear,0,,,,
2012-10-10 16:00:00,64,1015,290.06,overcast clouds,0,,,,
2012-10-10 17:00:00,60,1015,292.5,few clouds,1,,,,
2012-10-10 18:00:00,56,1015,293.51,haze,0,,,,
2012-10-10 19:00:00,47,1015,294.43,broken clouds,2,,,,
2012-10-10 20:00:00,50,1014,294.72,scattered clouds,0,,,,
2012-10-10 21:00:00,56,1014,295.71,few clouds,1,,,,
2012-10-10 22:00:00,49,1004,296.355,sky is clear,3,,,,
2012-10-10 23:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 00:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 01:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 02:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 03:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 04:00:00,43,995,297,sky is clear,5,,,,
2012-10-11 05:00:00,67,995,291.915,sky is clear,3,,,,
2012-10-11 06:00:00,91,996,286.83,sky is clear,0,,,,
2012-10-11 07:00:00,88,1015,289.02,sky is clear,0,,,,
2012-10-11 08:00:00,82,1015,289.88,sky is clear,0,,,,
2012-10-11 09:00:00,82,1015,289.56,sky is clear,0,,,,
2012-10-11 10:00:00,67,1015,289.45,broken clouds,1,,,,
2012-10-11 11:00:00,77,1015,288.81,scattered clouds,0,,,,
2012-10-11 12:00:00,72,1015,288.77,scattered clouds,0,,,,
2012-10-11 13:00:00,82,1015,288.69,broken clouds,0,,,,
2012-10-11 14:00:00,82,1015,288.58,overcast clouds,0,,,,
2012-10-11 15:00:00,82,1015,289.55,scattered clouds,1,,,,
2012-10-11 16:00:00,71,1009,291.0125,scattered clouds,2,,,,
2012-10-11 17:00:00,60,1004,292.475,few clouds,3,,,,
2012-10-11 18:00:00,49,999,293.9375,sky is clear,3,,,,
2012-10-11 19:00:00,38,994,295.4,sky is clear,4,,,,
2012-10-11 20:00:00,38,994,295.4,sky is clear,4,,,,
2012-10-11 21:00:00,49,1013,295.11,haze,1,,,,
2012-10-11 22:00:00,53,1013,295.06,scattered clouds,3,,,,
2012-10-11 23:00:00,53,1013,294.88,sky is clear,3,,,,
2012-10-12 00:00:00,56,1013,294.01,sky is clear,2,,,,
2012-10-12 01:00:00,60,1013,292.89,sky is clear,3,,,,
2012-10-12 02:00:00,59,1013,291.9,sky is clear,1,,,,
2012-10-12 03:00:00,68,1013,291.17,few clouds,1,,,,
2012-10-12 04:00:00,68,1014,290.87,few clouds,0,,,,
2012-10-12 05:00:00,68,1014,290.56,sky is clear,0,,,,
2012-10-12 06:00:00,77,1014,290.08,few clouds,0,,,,
2012-10-12 07:00:00,77,1014,289.14,broken clouds,0,,,,
2012-10-12 08:00:00,72,1013,288.65,sky is clear,0,,,,
2012-10-12 09:00:00,77,1013,288.27,sky is clear,0,,,,
2012-10-12 10:00:00,77,1013,287.84,sky is clear,0,,,,
2012-10-12 11:00:00,77,1012,287.59,sky is clear,0,,,,
2012-10-12 12:00:00,82,1012,287.58,light rain,0,,,,
2012-10-12 13:00:00,77,1013,287.84,light rain,0,,,,
2012-10-12 14:00:00,77,1013,287.73,thunderstorm with rain,0,,,,
2012-10-12 15:00:00,82,1013,288.03,moderate rain,1,,,,
2012-10-12 16:00:00,82,1013,289.14,light rain,0,,,,
2012-10-12 17:00:00,68,1014,290.09,sky is clear,0,,,,
2012-10-12 18:00:00,56,1013,291.67,sky is clear,0,,,,
2012-10-12 19:00:00,43,1013,292.69,sky is clear,2,,,,
2012-10-12 20:00:00,40,1012,293.38,thunderstorm,0,,,,
2012-10-12 21:00:00,49,1012,292.72,light rain,1,,,,
2012-10-12 22:00:00,52,1012,292.63,scattered clouds,3,,,,
2012-10-12 23:00:00,63,1013,290.86,shower rain,1,,,,
2012-10-13 00:00:00,59,1009,291.308,broken clouds,2,,,,
2012-10-13 01:00:00,55,1005,291.756,broken clouds,2,,,,
2012-10-13 02:00:00,52,1001,292.204,broken clouds,3,,,,
2012-10-13 03:00:00,48,997,292.652,broken clouds,3,,,,
2012-10-13 04:00:00,45,994,293.1,sky is clear,4,,,,
2012-10-13 05:00:00,72,1015,287.75,sky is clear,0,,,,
2012-10-13 06:00:00,67,1015,287.57,sky is clear,0,,,,
2012-10-13 07:00:00,77,1015,287.24,scattered clouds,0,,,,
2012-10-13 08:00:00,82,1015,286.68,scattered clouds,0,,,,
2012-10-13 09:00:00,82,1016,286.16,few clouds,0,,,,
2012-10-13 10:00:00,82,1015,285.97,sky is clear,0,,,,
2012-10-13 11:00:00,82,1016,285.7,haze,0,,,,
2012-10-13 12:00:00,76,1016,285.31,few clouds,0,,,,
2012-10-13 13:00:00,82,1017,285.32,scattered clouds,0,,,,
2012-10-13 14:00:00,82,1017,285.27,fog,0,,,,
2012-10-13 15:00:00,67,1018,286.69,scattered clouds,0,,,,
2012-10-13 16:00:00,67,1019,288.92,broken clouds,0,,,,
2012-10-13 17:00:00,67,1020,289.85,overcast clouds,0,,,,
2012-10-13 18:00:00,63,1020,290.94,light rain,0,,,,
2012-10-13 19:00:00,59,1020,292.53,few clouds,2,,,,
2012-10-13 20:00:00,46,1020,293.21,broken clouds,0,,,,
2012-10-13 21:00:00,46,1019,293.64,few clouds,1,,,,
2012-10-13 22:00:00,49,1019,294,sky is clear,1,,,,
2012-10-13 23:00:00,52,1019,293.45,sky is clear,4,,,,
2012-10-14 00:00:00,56,1020,292.74,overcast clouds,2,,,,
2012-10-14 01:00:00,63,1020,292.16,broken clouds,3,,,,
2012-10-14 02:00:00,68,1020,291.42,few clouds,1,,,,
2012-10-14 03:00:00,68,1020,290.71,sky is clear,1,,,,
2012-10-14 04:00:00,63,1020,290.24,sky is clear,0,,,,
2012-10-14 05:00:00,67,1021,289.68,sky is clear,0,,,,
2012-10-14 06:00:00,67,1021,289.37,sky is clear,0,,,,
2012-10-14 07:00:00,67,1021,288.65,sky is clear,0,,,,
2012-10-14 08:00:00,77,1021,288.24,sky is clear,0,,,,
2012-10-14 09:00:00,77,1021,287.68,sky is clear,0,,,,
2012-10-14 10:00:00,77,1020,286.83,sky is clear,0,,,,
2012-10-14 11:00:00,77,1021,286.53,sky is clear,0,,,,
2012-10-14 12:00:00,82,1021,286.07,sky is clear,0,,,,
2012-10-14 13:00:00,82,1021,285.62,sky is clear,0,,,,
2012-10-14 14:00:00,82,1022,285.81,sky is clear,0,,,,
2012-10-14 15:00:00,77,1022,287.77,sky is clear,0,,,,
2012-10-14 16:00:00,67,1022,290.44,sky is clear,0,,,,
2012-10-14 17:00:00,59,1022,292.04,sky is clear,0,,,,
2012-10-14 18:00:00,52,1022,293.74,sky is clear,0,,,,
2012-10-14 19:00:00,46,1021,295.23,sky is clear,0,,,,
2012-10-14 20:00:00,41,1020,295.83,sky is clear,0,,,,
2012-10-14 21:00:00,46,1019,295.98,sky is clear,1,,,,
2012-10-14 22:00:00,46,1018,296.23,sky is clear,1,,,,
2012-10-14 23:00:00,46,1018,296.52,sky is clear,0,,,,
2012-10-15 00:00:00,46,1017,295.96,sky is clear,2,,,,
2012-10-15 01:00:00,56,1017,294.66,sky is clear,1,,,,
2012-10-15 02:00:00,64,1018,293.04,sky is clear,0,,,,
2012-10-15 03:00:00,72,1018,291.88,sky is clear,0,,,,
2012-10-15 04:00:00,82,1018,291.61,sky is clear,0,,,,
2012-10-15 05:00:00,82,1018,291.02,sky is clear,0,,,,
2012-10-15 06:00:00,82,1018,290.88,sky is clear,0,,,,
2012-10-15 07:00:00,82,1018,290.05,sky is clear,0,,,,
2012-10-15 08:00:00,88,1018,289.81,sky is clear,0,,,,
2012-10-15 09:00:00,82,1018,289.3,sky is clear,0,,,,
2012-10-15 10:00:00,77,1017,289.13,sky is clear,0,,,,
2012-10-15 11:00:00,77,1017,288.58,sky is clear,0,,,,
2012-10-15 12:00:00,72,1017,288.97,sky is clear,0,,,,
2012-10-15 13:00:00,77,1018,288.77,sky is clear,0,,,,
2012-10-15 14:00:00,77,1018,288.38,sky is clear,0,,,,
2012-10-15 15:00:00,77,1018,289.75,sky is clear,0,,,,
2012-10-15 16:00:00,56,1018,293.42,sky is clear,0,,,,
2012-10-15 17:00:00,41,1017,297.24,sky is clear,0,,,,
2012-10-15 18:00:00,41,1018,297.91,sky is clear,0,,,,
2012-10-15 19:00:00,25,1017,300.54,sky is clear,0,,,,
2012-10-15 20:00:00,20,1016,301.8,sky is clear,0,,,,
2012-10-15 21:00:00,42,1015,301.27,sky is clear,4,,,,
2012-10-15 22:00:00,32,1015,300.98,sky is clear,5,,,,
2012-10-15 23:00:00,47,1014,300.57,sky is clear,5,,,,sky is clear
2012-10-16 00:00:00,41,1014,299.43,sky is clear,5,,,,mist
2012-10-16 01:00:00,44,1014,298.56,sky is clear,3,,,,fog
2012-10-16 02:00:00,46,1014,297.47,sky is clear,1,,,,haze
2012-10-16 03:00:00,46,1014,296.27,sky is clear,2,,,,few clouds
2012-10-16 04:00:00,53,1014,295.89,sky is clear,0,,,,overcast clouds
2012-10-16 05:00:00,53,1014,294.98,sky is clear,0,,,,scattered clouds
2012-10-16 06:00:00,56,1014,293.6,sky is clear,0,,,,broken clouds
2012-10-16 07:00:00,60,1014,292.89,sky is clear,0,,,,light rain
2012-10-16 08:00:00,63,1014,292.45,sky is clear,0,,,,thunderstorm with rain
2012-10-16 09:00:00,59,1014,291.91,sky is clear,0,,,,moderate rain
2012-10-16 10:00:00,63,1013,291.74,sky is clear,0,,,,thunderstorm
2012-10-16 11:00:00,63,1013,291.45,sky is clear,0,,,,shower rain
2012-10-16 12:00:00,63,1013,290.91,sky is clear,0,,,,smoke
2012-10-16 13:00:00,63,1013,290.55,sky is clear,0,,,,drizzle
2012-10-16 14:00:00,59,1013,291.27,sky is clear,0,,,,light intensity drizzle
2012-10-16 15:00:00,37,1013,292.5,sky is clear,0,,,,heavy intensity rain
2012-10-16 16:00:00,31,1013,296.59,sky is clear,0,,,,light intensity shower rain
2012-10-16 17:00:00,24,1013,299.76,haze,0,,,,very heavy rain
2012-10-16 18:00:00,,,299.75,sky is clear,1,,,,thunderstorm with light rain
2012-10-16 19:00:00,34,1013,301.47,sky is clear,4,,,,proximity thunderstorm
2012-10-16 20:00:00,19,1012,302.21,sky is clear,3,,,,thunderstorm with heavy rain
2012-10-16 21:00:00,28,1012,301.87,sky is clear,4,,,,squalls
2012-10-16 22:00:00,30,1011,301.67,sky is clear,4,,,,dust
2012-10-16 23:00:00,26,1011,301.5,sky is clear,2,,,,proximity shower rain
2012-10-17 00:00:00,28,1011,299.93,sky is clear,2,,,,
2012-10-17 01:00:00,36,1011,298.51,sky is clear,2,,,,
2012-10-17 02:00:00,41,1011,297.18,sky is clear,0,,,,
2012-10-17 03:00:00,43,1011,295.88,sky is clear,0,,,,
2012-10-17 04:00:00,46,1011,295.51,sky is clear,0,,,,
2012-10-17 05:00:00,56,1012,294.29,sky is clear,0,,,,
2012-10-17 06:00:00,64,1012,293.49,sky is clear,0,,,,
2012-10-17 07:00:00,68,1012,292.42,sky is clear,0,,,,
2012-10-17 08:00:00,72,1012,291.62,fog,0,,,,
2012-10-17 09:00:00,77,1011,291.02,fog,0,,,,
2012-10-17 10:00:00,77,1011,290.79,fog,0,,,,
2012-10-17 11:00:00,72,1011,290.57,fog,0,,,,
2012-10-17 12:00:00,77,1010,290.05,fog,0,,,,
2012-10-17 13:00:00,77,1010,289.62,fog,0,,,,
2012-10-17 14:00:00,67,1011,289.58,fog,0,,,,
2012-10-17 15:00:00,68,1011,290.55,mist,0,,,,
2012-10-17 16:00:00,52,1011,292.87,haze,0,,,,
2012-10-17 17:00:00,77,1012,293.68,haze,0,,,,
2012-10-17 18:00:00,,,296.74,sky is clear,0,,,,
2012-10-17 19:00:00,,,299.67,sky is clear,0,,,,
2012-10-17 20:00:00,,,301.95,sky is clear,3,,,,
2012-10-17 21:00:00,60,1009,301.47,few clouds,5,,,,
2012-10-17 22:00:00,,,300.71,sky is clear,2,,,,
2012-10-17 23:00:00,30,1007,300.51,fog,2,,,,
2012-10-18 00:00:00,36,1007,298.9,sky is clear,1,,,,
2012-10-18 01:00:00,34,1007,298.94,sky is clear,1,,,,
2012-10-18 02:00:00,49,1007,296.51,sky is clear,0,,,,
2012-10-18 03:00:00,68,1007,295.56,sky is clear,0,,,,
2012-10-18 04:00:00,73,1007,295.08,sky is clear,0,,,,
2012-10-18 05:00:00,73,1007,294.25,sky is clear,0,,,,
2012-10-18 06:00:00,73,1007,293.52,sky is clear,0,,,,
2012-10-18 07:00:00,77,1007,293.07,sky is clear,0,,,,
2012-10-18 08:00:00,82,1007,292.75,sky is clear,0,,,,
2012-10-18 09:00:00,82,1007,291.87,sky is clear,0,,,,
2012-10-18 10:00:00,88,1007,291.25,sky is clear,0,,,,
2012-10-18 11:00:00,88,1007,290.5,sky is clear,0,,,,
2012-10-18 12:00:00,72,1007,290.59,sky is clear,0,,,,
2012-10-18 13:00:00,,,290.52,sky is clear,1,,,,
2012-10-18 14:00:00,72,1008,290.55,fog,0,,,,
2012-10-18 15:00:00,63,1008,291.55,haze,0,,,,
2012-10-18 16:00:00,41,1008,295.47,mist,0,,,,
